"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"9/26/2001","142.5","-36.6869010925293","101","16.447","6.54599999999999","0.0514983816","2.34617020832124","0.712469492359277","14.471159472",
"9/27/2001","142.5","-36.6869010925293","101","19.495","2.42500000000001","0","1.45713427510481","0.729850303950997","23.20987446",
"9/28/2001","142.5","-36.6869010925293","101","22.567","1.71800000000002","0","2.57310035798502","0.583035409858581","23.45591304",
"9/29/2001","142.5","-36.6869010925293","101","26.949","10.257","0","3.30706557005443","0.464918468832806","20.69437518",
"9/30/2001","142.5","-36.6869010925293","101","31.156","14.924","0.4325867064","5.7976260226792","0.466210279384696","19.8099612",
"10/1/2001","142.5","-36.6869010925293","101","16.924","8.56400000000002","0.4016877768","3.49376216941823","0.783744471452789","5.61368988",
"10/2/2001","142.5","-36.6869010925293","101","16.811","3.048","0.0034332264","2.14537642439283","0.74862958014267","20.13918912",
"10/3/2001","142.5","-36.6869010925293","101","17.956","0.160000000000025","0.8668899576","2.75568064753296","0.729565118903266","22.585782888",
"10/4/2001","142.5","-36.6869010925293","101","11.942","8.76900000000001","0.554466456","3.10908303432057","0.794815153706131","5.940730872",
"10/5/2001","142.5","-36.6869010925293","101","16.973","5.87200000000001","0.894355956","1.37822911548749","0.806739212362898","7.829098272",
"10/6/2001","142.5","-36.6869010925293","101","12.838","7.42700000000002","6.2175786264","5.61604059781785","0.82931941648792","11.81969964",
"10/7/2001","142.5","-36.6869010925293","101","17.13","5.90100000000001","1.0557179424","5.48207854056206","0.760454678494994","21.718409832",
"10/8/2001","142.5","-36.6869010925293","101","14.062","6.14699999999999","0.220584888","2.99076961089936","0.773376861947956","9.17668224",
"10/9/2001","142.5","-36.6869010925293","101","19.895","3.01999999999998","0","1.77914026947073","0.680968009013201","25.83523296",
"10/10/2001","142.5","-36.6869010925293","101","23.379","8.28800000000001","0.3055575312","3.1839954038869","0.455130505326364","10.61037864",
"10/11/2001","142.5","-36.6869010925293","101","18.429","9.03300000000002","1.0866162816","3.50162171089636","0.630009198105481","12.302325432",
"10/12/2001","142.5","-36.6869010925293","101","14.488","8.65899999999999","2.4375922704","4.63508893243715","0.813643002317582","6.688178352",
"10/13/2001","142.5","-36.6869010925293","101","17.701","5.80799999999999","7.253552772","2.78843365050883","0.852927692709108","14.40680472",
"10/14/2001","142.5","-36.6869010925293","101","16.761","6.03699999999998","0.36134676","4.30172806185835","0.707328271560284","26.5245768",
"10/15/2001","142.5","-36.6869010925293","101","19.309","8.64600000000002","0.1012802112","3.17330252903675","0.675331358321707","24.799718232",
"10/16/2001","142.5","-36.6869010925293","101","19.037","4.91800000000001","0.017166132","2.3019248496461","0.734012930440436","23.71443192",
"10/17/2001","142.5","-36.6869010925293","101","16.328","5.988","0.3759389496","4.39727145447998","0.782973559005274","13.76893269",
"10/18/2001","142.5","-36.6869010925293","101","15.322","6.29899999999998","1.2342453264","4.63793433415482","0.675830862280202","14.64913089",
"10/19/2001","142.5","-36.6869010925293","101","12.164","6.16199999999998","0.4772185632","3.20532766596087","0.660470689789927","8.070298452",
"10/20/2001","142.5","-36.6869010925293","101","22.431","3.10899999999998","0.0308990448","1.28712607347662","0.675506813848934","27.6330375",
"10/21/2001","142.5","-36.6869010925293","101","23.095","5.61200000000002","0","3.00130981598213","0.502656751180227","27.94094964",
"10/22/2001","142.5","-36.6869010925293","101","29.096","9.88200000000001","0","3.98260343751008","0.272003345212838","27.30909888",
"10/23/2001","142.5","-36.6869010925293","101","19.481","9.24200000000002","9.71860896","2.33285845826427","0.733293609562176","2.03743062",
"10/24/2001","142.5","-36.6869010925293","101","21.203","8.54700000000003","1.3578415416","3.77409206932841","0.755585063136807","26.4045357",
"10/25/2001","142.5","-36.6869010925293","101","18.942","7.93400000000003","2.0230319664","3.41917344510627","0.725453856441677","19.72490364",
"10/26/2001","142.5","-36.6869010925293","101","14.952","10.086","1.378440684","3.70989123446943","0.836326319231449","7.931196378",
"10/27/2001","142.5","-36.6869010925293","101","18.623","4.55500000000001","0.928687824","2.49753029785554","0.795834281854131","13.62374703",
"10/28/2001","142.5","-36.6869010925293","101","20.214","7.50599999999997","0.12531294","4.39936406381607","0.601761385192699","27.815456232",
"10/29/2001","142.5","-36.6869010925293","101","13.988","9.54199999999997","1.0170940176","3.46227764776936","0.735643600357819","6.06121731",
"10/30/2001","142.5","-36.6869010925293","101","13.671","10.962","2.4564747384","4.52402685902488","0.858283492267116","3.4300107",
"10/31/2001","142.5","-36.6869010925293","101","15.013","8.70699999999999","1.60331724","4.15190676042542","0.868851895289236","4.91416713",
"11/1/2001","142.5","-36.6869010925293","101","14.519","4.76400000000001","0.5390162784","2.77608040433865","0.818863791293932","8.20192482",
"11/2/2001","142.5","-36.6869010925293","101","14.441","7.10500000000002","0.6488796024","2.43959502682814","0.814844394977036","6.171076008",
"11/3/2001","142.5","-36.6869010925293","101","26.305","7.31900000000002","0.0274658184","1.51568992799019","0.660623538625628","29.48485014",
"11/4/2001","142.5","-36.6869010925293","101","31.882","12.209","0","2.53412167312335","0.386240365327524","28.86840396",
"11/5/2001","142.5","-36.6869010925293","101","30.496","13.272","0.3742220592","3.07971982952562","0.501498201314615","22.637925252",
"11/6/2001","142.5","-36.6869010925293","101","20.656","9.79300000000001","0.8857727064","4.03345591866395","0.699190857210479","20.8365156",
"11/7/2001","142.5","-36.6869010925293","101","19.691","8.363","0","3.57908099204466","0.55940174895461","29.381682528",
"11/8/2001","142.5","-36.6869010925293","101","26.2","7.62599999999998","0.0034332264","1.81953418794583","0.560778578420488","23.650191792",
"11/9/2001","142.5","-36.6869010925293","101","20.868","10.023","2.0513533104","3.82012345901362","0.647579532219738","30.708955872",
"11/10/2001","142.5","-36.6869010925293","101","14.719","5.18400000000003","1.2943264464","3.89958237988144","0.647064761886499","17.513443728",
"11/11/2001","142.5","-36.6869010925293","101","14.21","2.85899999999998","1.0471346496","3.96499851834732","0.713913840312243","24.763844592",
"11/12/2001","142.5","-36.6869010925293","101","17.832","8.14999999999998","0.545883372","4.92692971608521","0.683108040494952","28.05097671",
"11/13/2001","142.5","-36.6869010925293","101","21.794","7.95299999999997","0","3.50801469516789","0.596032014490265","31.17943206",
"11/14/2001","142.5","-36.6869010925293","101","25.892","6.24900000000002","0.04119876","1.78195564350502","0.578024706460669","30.69339102",
"11/15/2001","142.5","-36.6869010925293","101","27.37","8.65899999999999","0","2.78695572153581","0.467872089591364","31.82783166",
"11/16/2001","142.5","-36.6869010925293","101","28.582","7.06","0","2.25775668383726","0.467824441390197","30.37067172",
"11/17/2001","142.5","-36.6869010925293","101","34.111","12.788","0.113296392","3.95971826570414","0.331105025070997","24.890062752",
"11/18/2001","142.5","-36.6869010925293","101","15.923","9.87299999999999","0.6076812744","5.55394469931444","0.619197459724697","15.43055364",
"11/19/2001","142.5","-36.6869010925293","101","16.333","8.87400000000002","0.1098633096","4.43429620007673","0.595556594682597","19.043881848",
"11/20/2001","142.5","-36.6869010925293","101","23.288","7.70699999999999","0","4.03386927121316","0.597389142548528","31.98771936",
"11/21/2001","142.5","-36.6869010925293","101","30.76","7.221","0","1.95270233557382","0.504580955598285","32.45675364",
"11/22/2001","142.5","-36.6869010925293","101","28.041","11.034","0.5802154488","3.09702822544106","0.515467454249385","19.45395252",
"11/23/2001","142.5","-36.6869010925293","101","25.608","14.68","7.0999126992","3.46802990913564","0.480553386094929","8.610468192",
"11/24/2001","142.5","-36.6869010925293","101","23.233","12.756","0.0806808312","4.00656168315419","0.555986692802312","17.97581016",
"11/25/2001","142.5","-36.6869010925293","101","19.985","11.128","0.6196974552","4.52258085336318","0.683507444251776","16.1596728",
"11/26/2001","142.5","-36.6869010925293","101","18.286","10.268","0.1750946184","3.39478490782261","0.741940975883479","10.91194164",
"11/27/2001","142.5","-36.6869010925293","101","21.903","11.318","0.1441955664","3.44372339575236","0.633960588712491","27.740195352",
"11/28/2001","142.5","-36.6869010925293","101","26.489","7.61099999999999","0.0274658256","2.13343439383597","0.551035574831415","32.5305117",
"11/29/2001","142.5","-36.6869010925293","101","25.862","9.87099999999998","0.054931644","3.05700110637459","0.561718563085374","32.1113106",
"11/30/2001","142.5","-36.6869010925293","101","19.678","10.708","0.0034332264","2.90157432899949","0.546079809065753","18.30903588",
"12/1/2001","142.5","-36.6869010925293","101","23.025","7.368","0","2.54237324451585","0.511217102672808","33.43714272",
"12/2/2001","142.5","-36.6869010925293","101","33.691","13.145","1.495171404","3.88516423103685","0.449812230160749","13.58370126",
"12/3/2001","142.5","-36.6869010925293","101","19.874","13.935","0.39482136","3.9829943250062","0.713255447633153","13.031658792",
"12/4/2001","142.5","-36.6869010925293","101","19.809","12.65","0.1682281224","4.85543201098144","0.632946557857372","25.8355143",
"12/5/2001","142.5","-36.6869010925293","101","24.452","13.094","0.3656389176","2.77116780996883","0.591482364319929","18.7166277",
"12/6/2001","142.5","-36.6869010925293","101","20.236","13.03","1.40933952","2.72657217387858","0.721523403780311","6.8949",
"12/7/2001","142.5","-36.6869010925293","101","20.874","10.294","0.3948215184","4.22989996879962","0.611662159819809","24.0753573",
"12/8/2001","142.5","-36.6869010925293","101","22.129","6.93200000000002","0","2.82369922227808","0.575768351576454","33.7149126",
"12/9/2001","142.5","-36.6869010925293","101","20.761","7.13799999999998","0","3.3643530761986","0.596427448943039","26.5644576",
"12/10/2001","142.5","-36.6869010925293","101","18.237","10.075","0.8703237744","4.81605472043116","0.668569417335957","13.0940433",
"12/11/2001","142.5","-36.6869010925293","101","15.229","11.56","1.0299683664","3.51326707865785","0.696774569667726","8.5253643",
"12/12/2001","142.5","-36.6869010925293","101","21.336","10.462","0.1081466568","2.62116727364289","0.631358770612093","21.72127626",
"12/13/2001","142.5","-36.6869010925293","101","27.118","10.593","0.0308990592","2.73809386684809","0.557364565554055","32.91150924",
"12/14/2001","142.5","-36.6869010925293","101","27.773","11.414","0.0102996792","3.08123515284936","0.498092349220539","32.89793634",
"12/15/2001","142.5","-36.6869010925293","101","23.934","10.13","0","3.54162422342542","0.553555118909874","33.50108304",
"12/16/2001","142.5","-36.6869010925293","101","25.427","9.83499999999998","0.0489234744","3.26258677810016","0.525244777533132","33.48936324",
"12/17/2001","142.5","-36.6869010925293","101","26.757","8.40300000000002","0","3.15082202843264","0.512484234503632","31.7650446",
"12/18/2001","142.5","-36.6869010925293","101","26.685","11.416","0","3.19982297649419","0.46455280856936","34.17796404",
"12/19/2001","142.5","-36.6869010925293","101","34.054","11.139","0.34160598","2.43144420915966","0.384402255174974","29.30884236",
"12/20/2001","142.5","-36.6869010925293","101","30.338","16.371","0.49438512","3.85169743658741","0.344160546021168","32.35425732",
"12/21/2001","142.5","-36.6869010925293","101","25.633","12.591","0.082397448","3.3328106646343","0.521701263113064","30.41824806",
"12/22/2001","142.5","-36.6869010925293","101","26.101","10.249","0","2.85427911247719","0.504305996622162","33.98959224",
"12/23/2001","142.5","-36.6869010925293","101","26.838","12.14","0","3.77579292405084","0.487282644225022","26.86720068",
"12/24/2001","142.5","-36.6869010925293","101","18.447","11.149","0.4961017224","3.9901011788677","0.623055995419687","7.173",
"12/25/2001","142.5","-36.6869010925293","101","19.299","11.799","2.95944084","4.54818896986873","0.59810720427082","9.51835122",
"12/26/2001","142.5","-36.6869010925293","101","18.418","11.493","0.0686645352","4.60818815772504","0.5592375457755","27.861075",
"12/27/2001","142.5","-36.6869010925293","101","19.841","8.35899999999998","0","2.75052027138052","0.635329641339152","18.4233348",
"12/28/2001","142.5","-36.6869010925293","101","28.654","9.22399999999999","0","2.0435810534456","0.55438980308416","30.10760586",
"12/29/2001","142.5","-36.6869010925293","101","36.344","13.608","0","4.3938274476609","0.365939239364769","33.62751",
"12/30/2001","142.5","-36.6869010925293","101","25.201","12.583","0","3.52623224663214","0.420145333033281","34.58767968",
"12/31/2001","142.5","-36.6869010925293","101","21.181","9.79700000000003","0.6145481664","4.07495495467726","0.580883208798972","14.40820674",
"1/1/2002","142.5","-36.6869010925293","101","14.615","12.395","2.41270056","4.89443802959111","0.721507865127483","4.1631714",
"1/2/2002","142.5","-36.6869010925293","101","18.696","10.784","2.2496246712","4.51682485877258","0.596069550167748","20.32537248",
"1/3/2002","142.5","-36.6869010925293","101","20.639","12.704","0.0892638792","3.72352875104966","0.60426305244565","19.6412607",
"1/4/2002","142.5","-36.6869010925293","101","20.879","9.75599999999997","0.024032592","2.70278936687787","0.64235213126793","19.4371866",
"1/5/2002","142.5","-36.6869010925293","101","31.154","9.01799999999997","0.0034332264","1.72290342402161","0.449740084082019","33.79950144",
"1/6/2002","142.5","-36.6869010925293","101","37.046","16.465","0.413704152","5.00125110828452","0.267158073272572","24.87324132",
"1/7/2002","142.5","-36.6869010925293","101","19.882","14.344","0.9904860936","5.59493817110841","0.578415779235235","8.74102518",
"1/8/2002","142.5","-36.6869010925293","101","20.606","12.402","0.548458416","3.74528462426764","0.640403194222473","15.356367648",
"1/9/2002","142.5","-36.6869010925293","101","34.125","8.553","0","1.46562730322344","0.446835048861368","34.48969344",
"1/10/2002","142.5","-36.6869010925293","101","37.818","14.888","0","2.31936569038125","0.25994157718053","33.93650628",
"1/11/2002","142.5","-36.6869010925293","101","29.771","13.375","0","5.41505987345286","0.279849339331915","25.0804719",
"1/12/2002","142.5","-36.6869010925293","101","23.114","11.133","0","4.4236081621565","0.458529345958731","33.55583544",
"1/13/2002","142.5","-36.6869010925293","101","19.779","12.531","0.2489093928","3.81337311011432","0.609203045122591","14.807195568",
"1/14/2002","142.5","-36.6869010925293","101","24.101","14.058","0.0102996792","3.49551749601481","0.561127219056258","31.0502736",
"1/15/2002","142.5","-36.6869010925293","101","27.497","13.301","0","3.53158363472456","0.436879926299182","32.80230162",
"1/16/2002","142.5","-36.6869010925293","101","30.727","12.773","0","3.03906381442153","0.450025830041178","33.33929796",
"1/17/2002","142.5","-36.6869010925293","101","29.438","12.316","0","3.17185024353427","0.433821433469598","33.2025021",
"1/18/2002","142.5","-36.6869010925293","101","37.935","11.837","0","1.68123263004087","0.342680508681708","32.5572129",
"1/19/2002","142.5","-36.6869010925293","101","39.34","17.385","0","1.73977043617553","0.234893260298166","33.1399368",
"1/20/2002","142.5","-36.6869010925293","101","36.507","19.897","0","2.75017696907115","0.169954682114918","22.3324929",
"1/21/2002","142.5","-36.6869010925293","101","30.766","18.594","3.8143199304","2.94668880897573","0.495580120414647","14.0776902",
"1/22/2002","142.5","-36.6869010925293","101","29.057","15.864","1.06687512","3.24924082249637","0.506061239831188","30.551062788",
"1/23/2002","142.5","-36.6869010925293","101","30.38","12.375","0","2.80915990283062","0.438514008240171","32.80318506",
"1/24/2002","142.5","-36.6869010925293","101","35.192","13.099","0","2.6338322163376","0.391751395336395","32.37907752",
"1/25/2002","142.5","-36.6869010925293","101","37.49","15.714","0","1.77772916188247","0.355683526109715","32.31302616",
"1/26/2002","142.5","-36.6869010925293","101","39.877","20.599","0","2.77949237493561","0.18583551924152","31.64068062",
"1/27/2002","142.5","-36.6869010925293","101","30.22","22.032","0.235175796","3.81025955323491","0.286684621799914","5.38486776",
"1/28/2002","142.5","-36.6869010925293","101","22.197","13.947","0.0411987384","4.46951425386594","0.577710637088003","24.902154",
"1/29/2002","142.5","-36.6869010925293","101","28.565","16.492","0.2643585048","3.03948449338955","0.555857940101832","22.30543206",
"1/30/2002","142.5","-36.6869010925293","101","32.587","12.879","0","3.16516385498097","0.468042580984617","31.97018178",
"1/31/2002","142.5","-36.6869010925293","101","30.84","13.117","0","3.43188519351342","0.469373892208925","31.60631178",
"2/1/2002","142.5","-36.6869010925293","101","36.821","15.194","0","2.79862920160662","0.364427071683894","31.73327514",
"2/2/2002","142.5","-36.6869010925293","101","25.175","14.456","0","5.36676641793261","0.543124637500323","29.37307104",
"2/3/2002","142.5","-36.6869010925293","101","24.428","10.895","0","4.4936663471037","0.454149105274364","26.01804528",
"2/4/2002","142.5","-36.6869010925293","101","24.786","11.913","0.0137329056","4.15171485997984","0.504927375133017","26.834455512",
"2/5/2002","142.5","-36.6869010925293","101","27.661","14.098","0","2.98587858150916","0.519331887041996","22.37759964",
"2/6/2002","142.5","-36.6869010925293","101","31.713","15.798","0.0205993728","1.42226071418597","0.451886095818402","18.129659472",
"2/7/2002","142.5","-36.6869010925293","101","24.158","14.527","0.3295895904","2.88620988365542","0.536462715118858","5.04439452",
"2/8/2002","142.5","-36.6869010925293","101","18.333","12.933","4.49238132","5.80551962928802","0.755316197899161","4.414217472",
"2/9/2002","142.5","-36.6869010925293","101","19.637","14.269","0.5561829648","4.40308598836271","0.71588487856342","12.038569488",
"2/10/2002","142.5","-36.6869010925293","101","17.012","11.014","0.608539464","4.73900368606786","0.620173976354302","13.64529636",
"2/11/2002","142.5","-36.6869010925293","101","24.309","9.74099999999999","0","3.2587272551179","0.620024082513785","30.071142",
"2/12/2002","142.5","-36.6869010925293","101","31.493","11.042","0","1.46221653894738","0.479165516294699","30.28888584",
"2/13/2002","142.5","-36.6869010925293","101","36.365","16.37","0","2.15597785375148","0.248380022319394","29.85367428",
"2/14/2002","142.5","-36.6869010925293","101","37.354","20.826","0","3.76340195901701","0.19737758365406","27.71179308",
"2/15/2002","142.5","-36.6869010925293","101","37.637","20.952","2.786065272","4.71053219092039","0.325803217255426","21.23043768",
"2/16/2002","142.5","-36.6869010925293","101","26.645","14.594","0","3.34275212514757","0.421868413966694","29.49407388",
"2/17/2002","142.5","-36.6869010925293","101","29.756","12.755","0","2.60409522588417","0.403043484414123","29.33217936",
"2/18/2002","142.5","-36.6869010925293","101","31.837","14.496","0","2.77830550002565","0.414088093542871","29.03468256",
"2/19/2002","142.5","-36.6869010925293","101","34.3","13.279","0","3.08409445578608","0.38216378415978","28.80961776",
"2/20/2002","142.5","-36.6869010925293","101","25.718","15.133","0","4.31309720384553","0.374950938776735","14.355167328",
"2/21/2002","142.5","-36.6869010925293","101","21.873","13.012","0","4.64869827054532","0.497171672152293","28.41198732",
"2/22/2002","142.5","-36.6869010925293","101","21.253","12.631","0.0102996792","3.16556859315562","0.630672026389195","16.217717328",
"2/23/2002","142.5","-36.6869010925293","101","29.215","13.723","0.302123664","2.08016570436763","0.598054916206188","19.65532032",
"2/24/2002","142.5","-36.6869010925293","101","36.744","14.109","0","1.58507480679955","0.449695645008501","27.7056513",
"2/25/2002","142.5","-36.6869010925293","101","35.637","16.994","0","2.32051926191733","0.335827124446373","27.445838832",
"2/26/2002","142.5","-36.6869010925293","101","30.567","17.226","0","3.42698158571787","0.39078400678765","27.38311848",
"2/27/2002","142.5","-36.6869010925293","101","25.038","12.413","0","3.87071604407778","0.477811133908175","27.7305759",
"2/28/2002","142.5","-36.6869010925293","101","21.166","9.87200000000001","0.0171661464","3.02985147894827","0.609739850751275","21.301536528",
"3/1/2002","142.5","-36.6869010925293","101","18.257","12.131","0.4411699848","3.40970093081427","0.667419966428248","10.301794668",
"3/2/2002","142.5","-36.6869010925293","101","22.879","13.769","0.5862239136","3.39203180317288","0.65874888914563","12.78787914",
"3/3/2002","142.5","-36.6869010925293","101","22.694","14.451","0.068664528","3.48824793119033","0.644968630862689","19.576521792",
"3/4/2002","142.5","-36.6869010925293","101","31.299","11.673","0","1.67949916387455","0.514173029903188","26.2135143",
"3/5/2002","142.5","-36.6869010925293","101","34.332","14.703","0","1.51792779796387","0.331083570608719","26.121817008",
"3/6/2002","142.5","-36.6869010925293","101","32.375","16.658","0","3.32763987212315","0.303317511864876","24.659488008",
"3/7/2002","142.5","-36.6869010925293","101","22.702","13.061","0","3.8322223005103","0.568167975453999","25.341640128",
"3/8/2002","142.5","-36.6869010925293","101","24.682","11.784","0.0617981184","3.1150615205019","0.540321853837229","20.196164268",
"3/9/2002","142.5","-36.6869010925293","101","30.358","13.038","0","3.16661285288689","0.500915175883452","24.9986844",
"3/10/2002","142.5","-36.6869010925293","101","31.94","18.974","0","4.49887153231502","0.2790782971434","23.98983822",
"3/11/2002","142.5","-36.6869010925293","101","28.269","15.134","0","4.59176687199334","0.298812360027534","23.748975432",
"3/12/2002","142.5","-36.6869010925293","101","24.983","11.101","0","3.48402445582188","0.48652892790771","24.88375764",
"3/13/2002","142.5","-36.6869010925293","101","26.435","11.059","0","3.42967594371282","0.572593297970462","24.360854832",
"3/14/2002","142.5","-36.6869010925293","101","26.306","14.425","0.1132965144","3.47738149230569","0.524788149931532","23.58078633",
"3/15/2002","142.5","-36.6869010925293","101","29.452","11.203","0","2.57950386797486","0.49677541944732","23.76826902",
"3/16/2002","142.5","-36.6869010925293","101","31.352","12.307","0","2.67310855367033","0.350036265027933","23.020540848",
"3/17/2002","142.5","-36.6869010925293","101","33.072","14.674","0","2.23598990119389","0.343839228917889","22.93875072",
"3/18/2002","142.5","-36.6869010925293","101","37.469","21.151","0","4.75663593803909","0.248570586135106","21.8775897",
"3/19/2002","142.5","-36.6869010925293","101","27.669","15.583","0","3.70699213492935","0.427732954716696","22.80954312",
"3/20/2002","142.5","-36.6869010925293","101","21.64","13.75","0.1991274408","3.75946150284417","0.626745451337468","9.1352799",
"3/21/2002","142.5","-36.6869010925293","101","22.579","13.277","0","3.22900913472586","0.609337133134326","18.70689816",
"3/22/2002","142.5","-36.6869010925293","101","27.1","9.40499999999997","0","1.96229923144076","0.388260976227854","22.91129838",
"3/23/2002","142.5","-36.6869010925293","101","30.762","15.608","0","3.3573857325019","0.37068136200569","22.00438368",
"3/24/2002","142.5","-36.6869010925293","101","34.128","18.569","0","3.51405149313167","0.363989375449451","16.38337482",
"3/25/2002","142.5","-36.6869010925293","101","26.937","16.047","0.01373292","3.68527927671929","0.452721314565459","21.08053044",
"3/26/2002","142.5","-36.6869010925293","101","18.206","13.444","0.5990983704","4.20316602226691","0.700843806886337","8.05280256",
"3/27/2002","142.5","-36.6869010925293","101","23.101","14.054","0.2557756728","4.39248789383756","0.606361620444798","17.29097388",
"3/28/2002","142.5","-36.6869010925293","101","23.75","15.271","0.0514983816","3.92132489878826","0.659736184257515","18.8301438",
"3/29/2002","142.5","-36.6869010925293","101","18.378","13.017","0.2403258408","4.15788642747001","0.695290222890966","8.2861299",
"3/30/2002","142.5","-36.6869010925293","101","23.532","11.18","0.0034332264","4.00862613457889","0.514180098854803","20.67574788",
"3/31/2002","142.5","-36.6869010925293","101","27.213","9.95299999999997","0","2.20616951857751","0.518101391507922","20.73093426",
"4/1/2002","142.5","-36.6869010925293","101","29.363","12.298","0","2.07492228181366","0.334333665365926","20.54637666",
"4/2/2002","142.5","-36.6869010925293","101","29.148","15.452","0","3.2579011043319","0.323695276922044","19.85028462",
"4/3/2002","142.5","-36.6869010925293","101","28.986","14.423","0.096130368","4.11011191501232","0.392058503253131","14.93723844",
"4/4/2002","142.5","-36.6869010925293","101","20.022","10.307","0.00686646","3.89500612506384","0.486974796770634","19.18068678",
"4/5/2002","142.5","-36.6869010925293","101","21.345","8.22000000000003","0","2.45781938566515","0.648591564587331","19.07786088",
"4/6/2002","142.5","-36.6869010925293","101","25.082","9.85000000000002","0.1167297768","2.05650176739828","0.603999687694898","18.65170728",
"4/7/2002","142.5","-36.6869010925293","101","27.154","8.608","0","1.79527024075213","0.511315390491583","18.97520472",
"4/8/2002","142.5","-36.6869010925293","101","28.724","14.359","0.0137329056","2.50778869071836","0.292393840615844","11.6520228",
"4/9/2002","142.5","-36.6869010925293","101","29.483","13.601","0","1.75886802136817","0.364229589773962","18.64304532",
"4/10/2002","142.5","-36.6869010925293","101","28.54","17.094","0","2.42367938297803","0.366729932123257","18.05625432",
"4/11/2002","142.5","-36.6869010925293","101","29.84","12.284","0","1.90433041743153","0.444614048881721","18.19332828",
"4/12/2002","142.5","-36.6869010925293","101","29.266","17.952","2.214435312","2.28082971503045","0.392500106153433","11.9312469",
"4/13/2002","142.5","-36.6869010925293","101","22.439","15.36","0.1098632808","3.14867079554205","0.666895055853394","16.06381938",
"4/14/2002","142.5","-36.6869010925293","101","20.39","11.62","0","3.19747697153327","0.620100003181639","17.71521444",
"4/15/2002","142.5","-36.6869010925293","101","23.961","9.29399999999998","0","1.45967203538682","0.658573774526842","17.24799456",
"4/16/2002","142.5","-36.6869010925293","101","26.727","11.362","0","1.60781852887019","0.594564957110448","16.97489964",
"4/17/2002","142.5","-36.6869010925293","101","24.792","13.098","0.0137329056","1.67725166204785","0.668194424041521","16.17340104",
"4/18/2002","142.5","-36.6869010925293","101","24.15","11.994","0","2.28684863912215","0.690222298974536","16.51702428",
"4/19/2002","142.5","-36.6869010925293","101","23.22","11.345","0","2.20541888969901","0.644731602991925","12.68881524",
"4/20/2002","142.5","-36.6869010925293","101","25.369","11.259","0","2.25325468702165","0.643326456022362","15.8355",
"4/21/2002","142.5","-36.6869010925293","101","24.174","11.662","0","2.8163266182668","0.660271076882492","15.90615108",
"4/22/2002","142.5","-36.6869010925293","101","24.701","11.778","0","1.39889134877798","0.658303111840539","13.73753988",
"4/23/2002","142.5","-36.6869010925293","101","27.644","11.454","0","1.71657716237338","0.482334610808302","14.97583404",
"4/24/2002","142.5","-36.6869010925293","101","30.234","19.393","0.0240326064","3.07173291129955","0.341204230146624","11.92894164",
"4/25/2002","142.5","-36.6869010925293","101","20.382","11.615","0.513267912","2.94599267806317","0.628351437869018","6.38144982",
"4/26/2002","142.5","-36.6869010925293","101","15.626","9.75599999999997","0.1338958584","2.6208899617607","0.695733014986668","5.7671433",
"4/27/2002","142.5","-36.6869010925293","101","18.312","7.98700000000002","0","2.37157203027789","0.723246307251244","15.18204402",
"4/28/2002","142.5","-36.6869010925293","101","20.194","6.512","0","2.10043375351513","0.645208551530935","15.08214528",
"4/29/2002","142.5","-36.6869010925293","101","22.9","8.84300000000002","0","1.84789771805923","0.51998210168369","15.1206264",
"4/30/2002","142.5","-36.6869010925293","101","23.621","9.74000000000001","0","1.44815374803934","0.549268412419574","14.37407064",
"5/1/2002","142.5","-36.6869010925293","101","24.836","10.278","0","1.80598509024886","0.594770504860193","14.06340036",
"5/2/2002","142.5","-36.6869010925293","101","23.399","9.63200000000001","0.0137329056","1.81955349441766","0.633489124175234","13.90533408",
"5/3/2002","142.5","-36.6869010925293","101","23.983","10.524","0","2.17321277310278","0.455682998645719","14.1360759",
"5/4/2002","142.5","-36.6869010925293","101","25.143","11.448","0","2.14402606439276","0.383959071922559","14.11127226",
"5/5/2002","142.5","-36.6869010925293","101","25.575","11.341","0","2.52365225746954","0.324283014495984","12.92394636",
"5/6/2002","142.5","-36.6869010925293","101","26.016","11.379","0","1.56893796578639","0.345429080498227","13.52328444",
"5/7/2002","142.5","-36.6869010925293","101","27.022","12.404","0","2.17129017503988","0.308134926676042","13.01810562",
"5/8/2002","142.5","-36.6869010925293","101","26.599","15.728","0","3.23622015978741","0.276762487572359","13.22994528",
"5/9/2002","142.5","-36.6869010925293","101","18.923","12.799","3.13797042","3.70129946436442","0.535742215488947","2.34354312",
"5/10/2002","142.5","-36.6869010925293","101","21.575","11.129","0.0205993584","2.05168175183152","0.701519366381313","12.82573584",
"5/11/2002","142.5","-36.6869010925293","101","21.126","9.40199999999999","0","2.50766956034734","0.658051275151398","12.27206394",
"5/12/2002","142.5","-36.6869010925293","101","22.131","11.368","0.068664564","2.98106274709863","0.503974111142954","8.5828482",
"5/13/2002","142.5","-36.6869010925293","101","19.688","11.057","0.37765548","2.34165764337367","0.587795785545176","9.8653473",
"5/14/2002","142.5","-36.6869010925293","101","20.022","7.678","0","1.56035018947201","0.641065341809848","12.62632266",
"5/15/2002","142.5","-36.6869010925293","101","18.979","7.46699999999998","0.7312774104","3.6558512407743","0.60585040553714","8.25333876",
"5/16/2002","142.5","-36.6869010925293","101","15.98","11.671","1.8814088664","5.82847308499878","0.677923745418871","5.831771688",
